id,planned_departure,planned_arrival,real_departure,real_arrival,id_train,id_route,id_driver
773,2021-01-07 15:14:59.336789,2021-01-07 20:30:30.630916,2021-01-07 17:58:59.336789,2021-01-07 21:27:30.630916,691,214,321
774,2021-06-18 01:49:52.296654,2021-06-18 07:58:47.313116,2021-06-18 01:49:52.296654,2021-06-18 08:49:47.313116,97,274,466
775,2021-06-25 15:13:26.415350,2021-06-25 22:16:32.824862,2021-06-25 16:38:26.415350,2021-06-25 22:18:32.824862,98,355,771
776,2021-06-06 21:45:11.451495,2021-06-07 04:40:20.703124,2021-06-06 22:07:11.451495,2021-06-07 05:24:20.703124,211,57,675
777,2021-06-07 06:53:15.714523,2021-06-07 13:28:05.541950,2021-06-07 06:53:15.714523,2021-06-07 15:08:05.541950,339,454,148
778,2021-05-23 02:22:35.785882,2021-05-23 04:26:32.001190,2021-05-23 05:16:35.785882,2021-05-23 05:22:32.001190,662,338,57
779,2021-04-21 04:24:36.857679,2021-04-21 10:13:17.319679,2021-04-21 06:33:36.857679,2021-04-21 11:07:17.319679,335,446,541
780,2021-03-21 00:38:12.898832,2021-03-21 03:12:43.060939,2021-03-21 00:38:12.898832,2021-03-21 03:16:43.060939,733,298,628
781,2021-02-13 05:00:54.130683,2021-02-13 12:54:18.028233,2021-02-13 05:00:54.130683,2021-02-13 13:07:18.028233,734,431,339
782,2021-01-08 20:53:44.801729,2021-01-08 23:07:41.706346,2021-01-08 23:29:44.801729,2021-01-09 01:23:41.706346,22,253,820
783,2021-04-30 12:06:31.305216,2021-04-30 18:51:12.272084,2021-04-30 13:30:31.305216,2021-04-30 20:36:12.272084,797,785,622
784,2021-06-01 20:49:32.614309,2021-06-02 00:33:40.539442,2021-06-01 21:07:32.614309,2021-06-02 02:01:40.539442,639,449,207
785,2021-04-23 08:31:32.530909,2021-04-23 11:20:05.222825,2021-04-23 08:31:32.530909,2021-04-23 12:21:05.222825,428,814,683
786,2021-04-11 21:57:51.885148,2021-04-12 05:50:55.901136,2021-04-11 23:28:51.885148,2021-04-12 07:25:55.901136,676,192,731
787,2021-05-31 19:32:44.908139,2021-06-01 01:21:13.811038,2021-05-31 20:09:44.908139,2021-06-01 01:56:13.811038,46,14,722
788,2021-05-17 23:14:25.919230,2021-05-18 03:48:43.873092,2021-05-18 00:31:25.919230,2021-05-18 04:04:43.873092,369,745,106
789,2021-04-30 10:52:43.983129,2021-04-30 16:50:57.160886,2021-04-30 12:26:43.983129,2021-04-30 17:21:57.160886,552,450,637
790,2021-03-21 09:01:44.101793,2021-03-21 15:29:10.111807,2021-03-21 09:01:44.101793,2021-03-21 18:24:10.111807,913,828,642
791,2021-03-04 07:15:13.763607,2021-03-04 10:40:13.321180,2021-03-04 09:47:13.763607,2021-03-04 11:16:13.321180,168,623,312
792,2021-01-13 17:21:38.594211,2021-01-14 00:34:29.943302,2021-01-13 19:41:38.594211,2021-01-14 02:16:29.943302,503,104,282
793,2021-03-28 08:38:55.132609,2021-03-28 12:00:47.277199,2021-03-28 08:44:55.132609,2021-03-28 12:00:47.277199,564,318,32
794,2021-03-12 21:52:48.302102,2021-03-13 01:11:43.055393,2021-03-12 23:43:48.302102,2021-03-13 02:18:43.055393,238,536,230
795,2021-02-15 15:09:54.719946,2021-02-15 21:55:48.729277,2021-02-15 16:24:54.719946,2021-02-15 23:26:48.729277,827,601,393
796,2021-05-29 22:50:37.241145,2021-05-30 06:11:44.608880,2021-05-30 00:13:37.241145,2021-05-30 06:23:44.608880,489,222,813
797,2021-02-03 08:21:37.735008,2021-02-03 12:48:30.529537,2021-02-03 10:08:37.735008,2021-02-03 12:48:30.529537,108,499,864
798,2021-03-10 21:25:09.095019,2021-03-11 01:58:19.345929,2021-03-10 22:51:09.095019,2021-03-11 02:46:19.345929,769,501,917
799,2021-01-06 06:23:48.260534,2021-01-06 12:30:25.738576,2021-01-06 08:11:48.260534,2021-01-06 12:46:25.738576,733,361,912
800,2021-01-20 17:56:26.503084,2021-01-21 00:53:54.422809,2021-01-20 19:03:26.503084,2021-01-21 01:25:54.422809,426,253,794
801,2021-04-01 11:38:00.051097,2021-04-01 14:37:02.471677,2021-04-01 11:38:00.051097,2021-04-01 14:45:02.471677,884,845,862
802,2021-02-25 08:47:10.743619,2021-02-25 13:55:58.379227,2021-02-25 09:00:10.743619,2021-02-25 14:54:58.379227,457,375,547
803,2021-05-24 14:14:58.717638,2021-05-24 20:01:54.886558,2021-05-24 14:57:58.717638,2021-05-24 20:01:54.886558,561,712,179
804,2021-01-07 12:13:37.657553,2021-01-07 18:11:42.000225,2021-01-07 12:26:37.657553,2021-01-07 18:47:42.000225,327,39,888
805,2021-05-30 18:33:54.170253,2021-05-30 23:06:23.299258,2021-05-30 20:42:54.170253,2021-05-31 02:01:23.299258,70,552,530
806,2021-01-14 14:16:16.352679,2021-01-14 17:03:45.461216,2021-01-14 15:33:16.352679,2021-01-14 19:30:45.461216,484,496,763
807,2021-05-26 22:34:51.158393,2021-05-27 01:25:22.952152,2021-05-27 01:08:51.158393,2021-05-27 01:25:22.952152,283,55,239
808,2021-06-16 10:26:03.338204,2021-06-16 15:50:07.330408,2021-06-16 10:54:03.338204,2021-06-16 17:44:07.330408,626,836,851
809,2021-06-09 05:52:29.693440,2021-06-09 09:01:02.365670,2021-06-09 05:52:29.693440,2021-06-09 09:26:02.365670,899,652,110
810,2021-03-13 15:14:04.849448,2021-03-13 18:01:25.289751,2021-03-13 15:54:04.849448,2021-03-13 19:06:25.289751,320,165,206
811,2021-02-06 17:00:47.884140,2021-02-06 23:07:53.948831,2021-02-06 17:43:47.884140,2021-02-07 01:46:53.948831,208,712,602
812,2021-01-04 18:15:28.053336,2021-01-04 23:52:49.414027,2021-01-04 18:19:28.053336,2021-01-05 00:58:49.414027,147,761,38
813,2021-04-01 02:29:41.007627,2021-04-01 07:40:37.960833,2021-04-01 04:02:41.007627,2021-04-01 07:40:37.960833,711,721,399
814,2021-05-15 05:17:03.024772,2021-05-15 12:48:46.006124,2021-05-15 05:17:03.024772,2021-05-15 12:49:46.006124,144,665,19
815,2021-03-10 21:09:34.118780,2021-03-11 04:20:31.611558,2021-03-10 21:57:34.118780,2021-03-11 04:20:31.611558,258,4,602
816,2021-06-25 20:15:23.526930,2021-06-25 22:31:44.124769,2021-06-25 21:59:23.526930,2021-06-26 00:22:44.124769,344,307,198
817,2021-01-29 18:54:24.057971,2021-01-29 23:59:54.248698,2021-01-29 18:54:24.057971,2021-01-29 23:59:54.248698,850,867,338
818,2021-02-08 21:13:15.758206,2021-02-09 03:05:55.700317,2021-02-08 23:05:15.758206,2021-02-09 04:51:55.700317,483,760,215
819,2021-03-17 22:54:04.048454,2021-03-18 06:21:54.174831,2021-03-17 23:31:04.048454,2021-03-18 07:48:54.174831,245,177,870
820,2021-02-17 18:48:28.057712,2021-02-17 23:03:58.144471,2021-02-17 18:48:28.057712,2021-02-17 23:03:58.144471,404,435,601
821,2021-02-19 07:59:58.043287,2021-02-19 12:41:25.975974,2021-02-19 08:50:58.043287,2021-02-19 14:23:25.975974,563,354,860
822,2021-06-08 15:21:34.389375,2021-06-08 17:26:01.681066,2021-06-08 15:59:34.389375,2021-06-08 19:27:01.681066,189,200,23
823,2021-04-01 01:56:34.619565,2021-04-01 04:37:34.914432,2021-04-01 01:56:34.619565,2021-04-01 06:38:34.914432,407,147,20
824,2021-06-20 13:41:23.334000,2021-06-20 21:01:44.326550,2021-06-20 14:15:23.334000,2021-06-20 22:43:44.326550,362,239,627
825,2021-01-12 11:43:05.210236,2021-01-12 17:30:52.670032,2021-01-12 13:20:05.210236,2021-01-12 17:30:52.670032,113,732,746
826,2021-02-05 10:25:21.524368,2021-02-05 16:05:42.755946,2021-02-05 12:31:21.524368,2021-02-05 18:07:42.755946,765,265,141
827,2021-03-19 20:26:46.104094,2021-03-20 03:51:04.293996,2021-03-19 21:40:46.104094,2021-03-20 05:04:04.293996,575,583,633
828,2021-04-11 21:24:00.177145,2021-04-12 00:18:50.544167,2021-04-11 21:24:00.177145,2021-04-12 01:04:50.544167,403,298,59
829,2021-01-13 00:03:11.408867,2021-01-13 06:28:51.214527,2021-01-13 01:29:11.408867,2021-01-13 08:25:51.214527,209,528,339
830,2021-02-09 23:10:55.945772,2021-02-10 05:55:02.346074,2021-02-09 23:10:55.945772,2021-02-10 07:54:02.346074,379,703,734
831,2021-04-28 22:02:39.970175,2021-04-29 04:52:50.255699,2021-04-29 00:55:39.970175,2021-04-29 04:52:50.255699,753,916,744
832,2021-04-13 22:43:19.068809,2021-04-14 04:59:40.618772,2021-04-14 00:48:19.068809,2021-04-14 05:23:40.618772,507,621,559
833,2021-03-14 13:01:28.728417,2021-03-14 20:27:50.494676,2021-03-14 15:23:28.728417,2021-03-14 21:33:50.494676,877,304,614
834,2021-04-08 09:55:03.092202,2021-04-08 12:09:33.553521,2021-04-08 12:30:03.092202,2021-04-08 14:14:33.553521,152,97,642
835,2021-03-15 15:16:18.792459,2021-03-15 23:01:39.414004,2021-03-15 16:08:18.792459,2021-03-16 01:10:39.414004,759,136,374
836,2021-05-28 13:42:48.029021,2021-05-28 20:13:19.638165,2021-05-28 15:48:48.029021,2021-05-28 20:43:19.638165,646,36,719
837,2021-03-30 19:20:06.217953,2021-03-31 00:09:40.533575,2021-03-30 19:25:06.217953,2021-03-31 00:09:40.533575,126,92,708
838,2021-05-03 00:22:25.006119,2021-05-03 03:19:03.226250,2021-05-03 00:28:25.006119,2021-05-03 04:58:03.226250,396,796,6
839,2021-01-15 16:59:33.111406,2021-01-15 23:23:37.894794,2021-01-15 18:48:33.111406,2021-01-16 00:12:37.894794,554,501,292
840,2021-03-18 00:33:58.620275,2021-03-18 05:07:02.326534,2021-03-18 01:28:58.620275,2021-03-18 05:43:02.326534,107,298,344
841,2021-02-22 18:22:02.877392,2021-02-22 20:48:07.075054,2021-02-22 20:05:02.877392,2021-02-22 22:10:07.075054,363,776,500
842,2021-02-16 15:57:16.229788,2021-02-16 18:29:22.459918,2021-02-16 17:49:16.229788,2021-02-16 18:29:22.459918,149,576,218
843,2021-01-06 16:54:21.960130,2021-01-06 21:43:01.393591,2021-01-06 17:10:21.960130,2021-01-06 21:43:01.393591,161,586,278
844,2021-03-23 13:31:48.157361,2021-03-23 17:36:54.264247,2021-03-23 13:31:48.157361,2021-03-23 18:04:54.264247,582,567,593
845,2021-04-30 06:32:43.209418,2021-04-30 12:39:09.888792,2021-04-30 07:41:43.209418,2021-04-30 14:22:09.888792,829,464,821
846,2021-05-19 19:52:04.180116,2021-05-20 00:28:36.373651,2021-05-19 20:16:04.180116,2021-05-20 03:12:36.373651,151,683,808
847,2021-02-17 12:45:29.241975,2021-02-17 15:43:21.022345,2021-02-17 15:39:29.241975,2021-02-17 15:58:21.022345,220,459,420
848,2021-04-30 18:14:23.734198,2021-04-30 21:06:44.061176,2021-04-30 19:31:23.734198,2021-04-30 21:06:44.061176,278,592,761
849,2021-04-16 09:28:17.451243,2021-04-16 14:24:20.254693,2021-04-16 12:18:17.451243,2021-04-16 16:01:20.254693,304,668,655
850,2021-02-17 13:47:58.407212,2021-02-17 19:12:36.444060,2021-02-17 13:51:58.407212,2021-02-17 19:12:36.444060,176,550,191
851,2021-04-01 17:47:43.143483,2021-04-01 21:17:28.861266,2021-04-01 18:05:43.143483,2021-04-01 21:17:28.861266,540,447,381
852,2021-04-24 01:27:35.864625,2021-04-24 05:19:47.158642,2021-04-24 04:11:35.864625,2021-04-24 06:50:47.158642,281,731,534
853,2021-01-03 18:43:39.525195,2021-01-03 21:25:46.658349,2021-01-03 18:43:39.525195,2021-01-03 22:18:46.658349,249,542,297
854,2021-06-03 17:36:13.895562,2021-06-03 23:20:37.944504,2021-06-03 19:30:13.895562,2021-06-04 01:44:37.944504,817,470,158
855,2021-01-30 21:52:46.188206,2021-01-31 00:55:35.662335,2021-01-30 23:32:46.188206,2021-01-31 03:28:35.662335,862,352,742
856,2021-01-23 22:55:55.319279,2021-01-24 01:29:21.793023,2021-01-24 01:52:55.319279,2021-01-24 02:23:21.793023,883,61,441
857,2021-06-19 18:27:01.301422,2021-06-19 21:22:35.106996,2021-06-19 18:57:01.301422,2021-06-19 21:31:35.106996,148,853,555
858,2021-04-03 23:31:49.196055,2021-04-04 07:07:04.729270,2021-04-04 00:56:49.196055,2021-04-04 08:44:04.729270,882,283,727
859,2021-04-18 08:42:42.947983,2021-04-18 15:58:07.880035,2021-04-18 09:57:42.947983,2021-04-18 18:27:07.880035,300,301,770
860,2021-05-23 20:38:35.359329,2021-05-24 00:11:11.575574,2021-05-23 20:38:35.359329,2021-05-24 00:11:11.575574,619,375,201
861,2021-02-02 02:31:25.343533,2021-02-02 09:42:31.102987,2021-02-02 04:28:25.343533,2021-02-02 10:09:31.102987,711,654,563
862,2021-06-16 01:33:07.957784,2021-06-16 06:35:49.492325,2021-06-16 01:45:07.957784,2021-06-16 08:11:49.492325,177,556,873
863,2021-02-07 15:53:30.447308,2021-02-07 20:09:05.501073,2021-02-07 15:53:30.447308,2021-02-07 20:42:05.501073,41,39,122
864,2021-02-07 15:20:40.217496,2021-02-07 22:53:34.431975,2021-02-07 17:49:40.217496,2021-02-08 00:17:34.431975,450,119,560
865,2021-01-15 01:49:29.316890,2021-01-15 07:44:45.645991,2021-01-15 01:49:29.316890,2021-01-15 10:39:45.645991,915,93,857
866,2021-02-18 13:43:21.300032,2021-02-18 20:10:33.611094,2021-02-18 14:36:21.300032,2021-02-18 21:04:33.611094,516,607,196
867,2021-06-13 15:59:41.554406,2021-06-13 18:49:41.929728,2021-06-13 16:50:41.554406,2021-06-13 21:34:41.929728,184,222,317
868,2021-01-10 10:12:45.141754,2021-01-10 16:05:53.825410,2021-01-10 10:12:45.141754,2021-01-10 17:24:53.825410,117,642,289
869,2021-03-22 22:01:21.424447,2021-03-23 02:09:02.009953,2021-03-23 00:19:21.424447,2021-03-23 02:09:02.009953,344,214,750
870,2021-03-03 05:58:02.610061,2021-03-03 09:38:13.461472,2021-03-03 05:58:02.610061,2021-03-03 12:23:13.461472,270,742,457
871,2021-01-13 18:00:17.973040,2021-01-13 23:50:19.152582,2021-01-13 18:48:17.973040,2021-01-14 00:46:19.152582,147,224,775
872,2021-02-06 01:46:45.856577,2021-02-06 05:02:39.671390,2021-02-06 01:46:45.856577,2021-02-06 05:02:39.671390,567,14,720
873,2021-01-22 09:58:08.711337,2021-01-22 14:49:57.218315,2021-01-22 12:28:08.711337,2021-01-22 14:49:57.218315,854,532,133
874,2021-05-28 12:16:20.929472,2021-05-28 18:38:43.119907,2021-05-28 14:33:20.929472,2021-05-28 20:39:43.119907,454,510,68
875,2021-01-20 10:34:00.565222,2021-01-20 13:42:15.723988,2021-01-20 10:34:00.565222,2021-01-20 15:21:15.723988,644,755,531
876,2021-06-28 12:35:30.449004,2021-06-28 15:00:27.972699,2021-06-28 13:18:30.449004,2021-06-28 15:00:27.972699,733,581,854
877,2021-03-20 13:34:41.101757,2021-03-20 16:06:27.250400,2021-03-20 15:52:41.101757,2021-03-20 18:35:27.250400,146,714,223
878,2021-03-17 17:41:35.778858,2021-03-17 22:50:51.957432,2021-03-17 17:43:35.778858,2021-03-18 00:52:51.957432,541,620,91
879,2021-02-08 00:31:57.380348,2021-02-08 02:57:58.058585,2021-02-08 03:07:57.380348,2021-02-08 05:55:58.058585,863,352,836
880,2021-05-08 15:44:44.643847,2021-05-08 22:20:36.219590,2021-05-08 16:27:44.643847,2021-05-08 22:20:36.219590,19,879,406
881,2021-05-14 02:04:00.478495,2021-05-14 07:12:44.336751,2021-05-14 04:17:00.478495,2021-05-14 08:17:44.336751,215,490,325
882,2021-04-26 12:41:20.908549,2021-04-26 19:26:10.016368,2021-04-26 14:35:20.908549,2021-04-26 21:20:10.016368,889,134,459
883,2021-03-30 22:40:00.049243,2021-03-31 06:34:23.372747,2021-03-30 23:54:00.049243,2021-03-31 06:34:23.372747,195,30,247
884,2021-01-22 05:18:13.486361,2021-01-22 09:48:45.548850,2021-01-22 07:28:13.486361,2021-01-22 11:31:45.548850,258,913,509
885,2021-06-19 13:30:09.582248,2021-06-19 15:54:32.392079,2021-06-19 13:37:09.582248,2021-06-19 15:57:32.392079,198,118,361
886,2021-04-27 01:54:26.621817,2021-04-27 09:37:03.437446,2021-04-27 04:02:26.621817,2021-04-27 09:51:03.437446,120,729,48
887,2021-05-21 15:47:07.208231,2021-05-21 21:17:49.607506,2021-05-21 18:24:07.208231,2021-05-21 22:03:49.607506,178,612,553
888,2021-06-28 22:25:20.981572,2021-06-29 03:06:19.407853,2021-06-28 22:39:20.981572,2021-06-29 05:30:19.407853,363,687,47
889,2021-05-21 02:53:24.993321,2021-05-21 07:39:31.542725,2021-05-21 02:53:24.993321,2021-05-21 08:54:31.542725,849,149,11
890,2021-02-06 21:16:23.864412,2021-02-07 02:08:09.923614,2021-02-06 23:46:23.864412,2021-02-07 04:23:09.923614,54,812,891
891,2021-02-11 09:08:23.911830,2021-02-11 15:16:09.584459,2021-02-11 09:08:23.911830,2021-02-11 16:09:09.584459,98,539,517
892,2021-01-16 09:04:43.825868,2021-01-16 12:25:32.866130,2021-01-16 09:34:43.825868,2021-01-16 15:04:32.866130,295,570,784
893,2021-02-17 00:36:49.974050,2021-02-17 05:51:08.875637,2021-02-17 03:15:49.974050,2021-02-17 08:24:08.875637,885,351,556
894,2021-05-18 13:16:53.858936,2021-05-18 16:31:34.130637,2021-05-18 14:51:53.858936,2021-05-18 16:31:34.130637,774,711,914
895,2021-06-19 07:25:19.310664,2021-06-19 13:31:26.377816,2021-06-19 07:31:19.310664,2021-06-19 14:43:26.377816,387,222,74
896,2021-05-18 18:27:45.818264,2021-05-18 23:53:43.570297,2021-05-18 19:17:45.818264,2021-05-19 00:15:43.570297,357,657,864
897,2021-01-06 15:22:08.870179,2021-01-06 19:49:04.175189,2021-01-06 17:06:08.870179,2021-01-06 20:36:04.175189,690,227,664
898,2021-06-05 06:07:58.619966,2021-06-05 10:32:41.192248,2021-06-05 07:19:58.619966,2021-06-05 11:42:41.192248,494,807,451
899,2021-03-15 01:03:23.477671,2021-03-15 08:03:01.145008,2021-03-15 03:08:23.477671,2021-03-15 09:58:01.145008,845,917,777
900,2021-06-10 21:18:54.018717,2021-06-11 04:58:34.138146,2021-06-10 21:56:54.018717,2021-06-11 05:21:34.138146,629,78,309
901,2021-03-19 02:59:33.569045,2021-03-19 10:17:22.245418,2021-03-19 05:53:33.569045,2021-03-19 11:25:22.245418,65,207,713
902,2021-04-28 00:06:04.163098,2021-04-28 04:42:54.985588,2021-04-28 00:06:04.163098,2021-04-28 06:00:54.985588,858,545,459
903,2021-04-09 15:20:16.014464,2021-04-09 20:56:58.888609,2021-04-09 15:20:16.014464,2021-04-09 22:22:58.888609,679,160,133
904,2021-01-20 11:22:52.869246,2021-01-20 14:19:24.845722,2021-01-20 12:29:52.869246,2021-01-20 16:08:24.845722,13,464,688
905,2021-02-11 18:18:38.079781,2021-02-11 22:12:42.307126,2021-02-11 19:55:38.079781,2021-02-11 22:22:42.307126,367,486,377
906,2021-06-02 21:32:53.783662,2021-06-03 04:51:48.280784,2021-06-02 23:11:53.783662,2021-06-03 05:13:48.280784,184,215,525
907,2021-06-25 23:59:01.472131,2021-06-26 05:42:11.417407,2021-06-25 23:59:01.472131,2021-06-26 08:02:11.417407,196,147,871
908,2021-05-18 01:05:33.034553,2021-05-18 04:37:00.780951,2021-05-18 01:05:33.034553,2021-05-18 06:32:00.780951,300,29,351
909,2021-02-08 16:56:52.105505,2021-02-08 20:55:40.275653,2021-02-08 18:34:52.105505,2021-02-08 23:42:40.275653,70,566,701
910,2021-02-25 19:30:06.483199,2021-02-26 00:40:53.926007,2021-02-25 19:30:06.483199,2021-02-26 02:53:53.926007,45,800,711
911,2021-04-18 16:44:05.745159,2021-04-18 23:54:40.232051,2021-04-18 16:44:05.745159,2021-04-18 23:54:40.232051,537,734,175
912,2021-04-12 12:37:25.279864,2021-04-12 17:29:16.466985,2021-04-12 12:38:25.279864,2021-04-12 18:22:16.466985,676,380,69
913,2021-03-30 06:26:42.460501,2021-03-30 13:27:21.559477,2021-03-30 07:42:42.460501,2021-03-30 15:22:21.559477,281,16,677
914,2021-03-10 13:11:46.991380,2021-03-10 15:47:44.070907,2021-03-10 13:16:46.991380,2021-03-10 17:19:44.070907,71,830,352
915,2021-04-03 03:21:01.616175,2021-04-03 05:40:00.706382,2021-04-03 05:46:01.616175,2021-04-03 05:40:00.706382,140,899,433
916,2021-02-05 04:20:26.262262,2021-02-05 07:06:17.468587,2021-02-05 04:49:26.262262,2021-02-05 08:26:17.468587,639,856,623
917,2021-05-24 22:08:03.137628,2021-05-25 01:04:45.961322,2021-05-24 22:15:03.137628,2021-05-25 02:46:45.961322,690,637,611
918,2021-01-16 10:22:10.989360,2021-01-16 17:10:36.089656,2021-01-16 11:50:10.989360,2021-01-16 17:56:36.089656,313,167,486
